2023-09-14 13:51:35,147 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okhttp-3.14.1.jar
2023-09-14 13:51:35,147 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\okio-1.17.3.jar
2023-09-14 13:51:35,147 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.inject-0.3.5.jar
2023-09-14 13:51:35,148 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\org.eclipse.sisu.plexus-0.3.5.jar
2023-09-14 13:51:35,148 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-build-api-0.0.7.jar
2023-09-14 13:51:35,148 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-cipher-2.0.jar
2023-09-14 13:51:35,149 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-classworlds-2.6.0.jar
2023-09-14 13:51:35,149 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-component-annotations-2.1.0.jar
2023-09-14 13:51:35,149 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-interpolation-1.26.jar
2023-09-14 13:51:35,150 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-sec-dispatcher-2.0.jar
